#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_JAP_5_0;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Tipo 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;;Type 97 Chi-Ha;;;X
MODEL_JAP_5_1;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Tipo 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;;Type 1 Chi-He;;;X
MODEL_JAP_5_2;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Tipo 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;;Type 3 Chi-Nu;;;X
MODEL_JAP_5_3;Type 4 Chi-To;Type 4 Chi-To;Type 4 Chi-To;Tipo 4 Chi-To;Type 4 Chi-To;Type 4 Chi-To;;Type 4 Chi-To;;;X
MODEL_JAP_5_4;Type 5 Chi-Ri;Type 5 Chi-Ri;Type 5 Chi-Ri;Type 5 Chi-Ri;Type 5 Chi-Ri;Type 5 Chi-Ri;;Type 5 Chi-Ri;;;X
MODEL_JAP_5_5;;;;;;;;;;;X
MODEL_JAP_5_6;;;;;;;;;;;X
MODEL_JAP_5_7;Type 61;Type 61;Type 61;Type 61;Type 61;Type 61;;Type 61;;;X
# Japan air units;;;;;;;;;;;X
MODEL_JAP_12_0;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;Sopwith Strutter;;;X
MODEL_JAP_12_1;Salmson 2;Salmson 2;Salmson 2;Salmson 2;Salmson 2;Salmson 2;Salmson 2;Salmson 2;;;X
MODEL_JAP_12_2;Kaishiki no.7;Kaishiki no.7;Kaishiki no.7;Kaishiki no.7;Kaishiki no.7;Kaishiki no.7;;Kaishiki no.7;;;X
MODEL_JAP_12_3;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;Nakajima Type 91;;;X
MODEL_JAP_12_4;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;Kawasaki Type 92;;;X
MODEL_JAP_12_5;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;Nakajima Ki-44;;;X
MODEL_JAP_12_6;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;Mitsubishi J2M;;;X
MODEL_JAP_12_7;Mitsubishi N1K2;Mitsubishi N1K2;Mitsubishi N1K2;Mitsubishi N1K2;Mitsubishi N1K2;Mitsubishi N1K2;Mitsubishi N1K2 'George';Mitsubishi N1K2 'George';;;X
MODEL_JAP_12_8;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;Kyushu J7W1 Shinden;;;X
MODEL_JAP_12_9;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;;;X
MODEL_JAP_12_11;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;;X
MODEL_JAP_12_12;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;;X
MODEL_JAP_12_13;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;McDonnell-Douglas F-4E Phantom II;;;X
MODEL_JAP_13_0;Farman III;Farman III;Farman III;Farman III;Farman III;Farman III;Farman III;Farman III;;;X
MODEL_JAP_13_1;Kaishiki no.6;Kaishiki no.6;Kaishiki no.6;Kaishiki no.6;Kaishiki no.6;Kaishiki no.6;;Kaishiki no.6;;;X
MODEL_JAP_13_2;Izaki no.2 Sempu-Go;Izaki no.2 Sempu-Go;Izaki no.2 Sempu-Go;Izaki no.2 Sempu-Go;Izaki no.2 Sempu-Go;Izaki no.2 Sempu-Go;;Izaki no.2 Sempu-Go;;;X
MODEL_JAP_13_3;Nieuport 11;Nieuport 11;Nieuport 11;Nieuport 11;Nieuport 11;Nieuport 11;Nieuport 11;Nieuport 11;;;X
MODEL_JAP_13_4;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;;;X
MODEL_JAP_13_5;Nieuport 24;Nieuport 24;Nieuport 24;Nieuport 24;Nieuport 24;Nieuport 24;Nieuport 24;Nieuport 24;;;X
MODEL_JAP_13_6;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;Nieuport-Delage NiD 29;;;X
MODEL_JAP_13_7;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;;;X
MODEL_JAP_13_8;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;Nakajima Ki-27;;;X
MODEL_JAP_13_9;Nakajima Ki-43 Oscar;Nakajima Ki-43 Oscar;Nakajima Ki-43 Oscar;Nakajima Ki-43 Oscar;Nakajima Ki-43 Oscar;Nakajima Ki-43 Oscar;;Nakajima Ki-43 Oscar;;;X
MODEL_JAP_13_10;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;Nakajima Ki-61;;;X
MODEL_JAP_13_11;Nakajima Ki-84;Nakajima Ki-84;Nakajima Ki-84;Nakajima Ki-84;Nakajima Ki-84;Nakajima Ki-84;;Nakajima Ki-84;;;X
MODEL_JAP_13_12;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;Mitsubishi J8M2 Shusui;;;X
MODEL_JAP_13_13;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;Kyushu J7W2 Shinden Kai;;;X
MODEL_JAP_13_14;Mizuno Shinryu;Mizuno Shinryu;Mizuno Shinryu;Mizuno Shinryu;Mizuno Shinryu;Mizuno Shinryu;;Mizuno Shinryu;;;X
MODEL_JAP_13_15;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;Lockheed F-104J Starfighter;;;X
MODEL_JAP_32_0;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;Mitsubishi J8M3 Shusui;;;X
MODEL_JAP_32_1;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;Mitsubishi Ki-202 Shusui Kai;;;X
MODEL_JAP_14_2;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;Mitsubishi Ki-20;;;X
MODEL_JAP_14_3;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;;Nakajima G5N Shinzan;;;X
MODEL_JAP_14_4;Nakajima G5N;Nakajima G5N;Nakajima G5N;Nakajima G5N;Nakajima G5N;Nakajima G5N;Nakajima G5N;Nakajima G5N;;;X
MODEL_JAP_14_5;Nakajima G8N;Nakajima G8N;Nakajima G8N;Nakajima G8N;Nakajima G8N;Nakajima G8N;Nakajima G8N;Nakajima G8N;;;X
MODEL_JAP_14_6;Nakajima G10N;Nakajima G10N;Nakajima G10N;Nakajima G10N;Nakajima G10N;Nakajima G10N;Nakajima G10N;Nakajima G10N;;;X
MODEL_JAP_15_1;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;;Caudron G.4;;;X
MODEL_JAP_15_4;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;Kawasaki Ka 87;;;X
MODEL_JAP_15_5;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;;;X
MODEL_JAP_15_6;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;;;X
MODEL_JAP_15_7;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;Nakajima Ki-49;;;X
MODEL_JAP_15_8;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;Mitsubishi Ki-67;;;X
MODEL_JAP_15_9;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;Nakajima J9Y2 Kikkai Kai;;;X
MODEL_JAP_15_12;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;;X
MODEL_JAP_16_0;Sopwith Cuckoo;Sopwith Cuckoo;Sopwith Cuckoo;Sopwith Cuckoo;Sopwith Cuckoo;Sopwith Cuckoo;;Sopwith Cuckoo;;;X
MODEL_JAP_16_2;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;Mitsubishi G3M;;;X
MODEL_JAP_16_3;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;Mitsubishi G4M;;;X
MODEL_JAP_16_4;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;Kawanishi H8K;;;X
MODEL_JAP_16_5;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;Kyushu Q1W;;;X
MODEL_JAP_16_6;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;Kawasaki P-2J;;;X
MODEL_JAP_16_8;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;;Shin Meiwa PS-1;;;X
MODEL_JAP_17_0;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;Mitsubishi Ki-30;;;X
MODEL_JAP_17_1;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;Kawasaki Ki-32;;;X
MODEL_JAP_17_2;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;Yokosuka D4Y;;;X
MODEL_JAP_17_3;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;Tachikawa Ki-74;;;X
MODEL_JAP_17_4;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;;;X
MODEL_JAP_18_1;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;;;X
MODEL_JAP_18_2;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;Tachikawa Ki-54;;;X
MODEL_JAP_18_3;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;;;X
MODEL_JAP_18_4;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;Mitsubishi G6M;;;X
MODEL_JAP_18_5;Kokusai KU-7;Kokusai KU-7;Kokusai KU-7;Kokusai KU-7;Kokusai KU-7;Kokusai KU-7;;Kokusai KU-7;;;X
# # Japan naval units;;;;;;;;;;;X
MODEL_JAP_21_0;Fuso-class;Classe Fuso;Classe Fuso;Clase Fuso;Fuso-Klasse;Fuso-klasa;;Fuso-Klasse;;;X
MODEL_JAP_21_1;Fuji-class;Classe Fuji;Classe Fuji;Clase Fuji;Fuji-Klasse;Fuji-klasa;;Fuji-Klasse;;;X
MODEL_JAP_21_2;Kawachi-class;Classe Kawachi;Classe Kawachi;Clase Kawachi;Kawachi-Klasse;Kawachi-klasa;;Kawachi-Klasse;;;X
MODEL_JAP_21_3;Fuso-class;Classe Fuso;Classe Fuso;Clase Fuso;Fuso-Klasse;Fuso-klasa;;Fuso-Klasse;;;X
MODEL_JAP_21_4;Ise-class;Classe Ise;Classe Ise;Clase Ise;Ise-Klasse;Ise-klasa;;Ise-Klasse;;;X
MODEL_JAP_21_5;Nagato-class;Classe Nagato;Classe Nagato;Clase Nagato;Nagato-Klasse;Nagato-klasa;;Nagato-Klasse;;;X
MODEL_JAP_21_6;Kii-class;Classe Kii;Classe Kii;Clase Kii;Kii-Klasse;Kii-klasa;;Kii-Klasse;;;X
MODEL_JAP_21_7;No. 13-class;Classe No. 13;Classe No. 13;Clase No. 13;No. 13-Klasse;No. 13-klasa;;No. 13-Klasse;;;X
MODEL_JAP_21_11;Yamato-class;Classe Yamato;Classe Yamato;Clase Yamato;Yamato-Klasse;Yamato-klasa;;Yamato-Klasse;;;X
MODEL_JAP_21_12;A-150-class;Classe A-150;Classe A-150;Clase A-150;A-150-Klasse;A-150-klasa;;A-150-Klasse;;;X
MODEL_JAP_22_0;Naniwa-class;Classe Naniwa;Classe Naniwa;Clase Naniwa;Naniwa-Klasse;Naniwa-klasa;;Naniwa-Klasse;;;X
MODEL_JAP_22_1;Tone-class;Classe Tone;Classe Tone;Clase Tone;Tone-Klasse;Tone-klasa;;Tone-Klasse;;;X
MODEL_JAP_22_2;Chikuma-class;Classe Chikuma;Classe Chikuma;Clase Chikuma;Chikuma-Klasse;Chikuma-klasa;;Chikuma-Klasse;;;X
MODEL_JAP_22_3;Sendai-class;Classe Sendai;Classe Sendai;Clase Sendai;Sendai-Klasse;Sendai-klasa;;Sendai-Klasse;;;X
MODEL_JAP_22_6;Agano-class;Classe Agano;Classe Agano;Clase Agano;Agano-Klasse;Agano-klasa;;Agano-Klasse;;;X
MODEL_JAP_23_0;Hiei-class;Classe Hiei;Classe Hiei;Clase Hiei;Hiei-Klasse;Hiei-klasa;;Hiei-Klasse;;;X
MODEL_JAP_23_1;Azuma-class;Classe Azuma;Classe Azuma;Clase Azuma;Azuma-Klasse;Azuma-klasa;;Azuma-Klasse;;;X
MODEL_JAP_23_2;Kasuga-class;Classe Kasuga;Classe Kasuga;Clase Kasuga;Kasuga-Klasse;Kasuga-klasa;;Kasuga-Klasse;;;X
MODEL_JAP_23_3;Furutaka-class;Classe Furutaka;Classe Furutaka;Clase Furutaka;Furutaka-Klasse;Furutaka-klasa;;Furutaka-Klasse;;;X
MODEL_JAP_23_4;Takao-class;Classe Takao;Classe Takao;Clase Takao;Takao-Klasse;Takao-klasa;;Takao-Klasse;;;X
MODEL_JAP_23_5;Tone-class;Classe Tone;Classe Tone;Clase Tone;Tone-Klasse;Tone-klasa;;Tone-Klasse;;;X
MODEL_JAP_24_0;Tsukuba-class;Classe Tsukuba;Classe Tsukuba;Clase Tsukuba;Tsukuba-Klasse;Tsukuba-klasa;;Tsukuba-Klasse;;;X
MODEL_JAP_24_1;Kongo-class;Classe Kongo;Classe Kongo;Clase Kongo;Kongo-Klasse;Kongo-klasa;;Kongo-Klasse;;;X
MODEL_JAP_24_2;Amagi-class;Classe Amagi;Classe Amagi;Clase Amagi;Amagi-Klasse;Amagi-klasa;;Amagi-Klasse;;;X
#MODEL_JAP_24_3;No13-class;Classe No13;Classe No13;Clase No13;No13-Klasse;No13-klasa;;No13-Klasse;;;X
MODEL_JAP_24_4;B-64-class;Classe B-64;Classe B-64;Clase B-64;B-64-Klasse;B-64-klasa;;B-64-Klasse;;;X
MODEL_JAP_25_0;Ikazuchi-class;Classe Ikazuchi;Classe Ikazuchi;Clase Ikazuchi;Ikazuchi-Klasse;Ikazuchi-klasa;;Ikazuchi-Klasse;;;X
MODEL_JAP_25_1;Kamikaze-class;Classe Kamikaze;Classe Kamikaze;Clase Kamikaze;Kamikaze-Klasse;Kamikaze-klasa;;Kamikaze-Klasse;;;X
MODEL_JAP_25_2;Umikaze-class;Classe Umikaze;Classe Umikaze;Clase Umikaze;Umikaze-Klasse;Umikaze-klasa;;Umikaze-Klasse;;;X
MODEL_JAP_25_3;Isokaze-class;Classe Isokaze;Classe Isokaze;Clase Isokaze;Isokaze-Klasse;Isokaze-klasa;;Isokaze-Klasse;;;X
MODEL_JAP_25_4;Mutsuki-class;Classe Mutsuki;Classe Mutsuki;Clase Mutsuki;Mutsuki-Klasse;Mutsuki-klasa;;Mutsuki-Klasse;;;X
MODEL_JAP_25_5;Shiratsuyu-class;Classe Shiratsuyu;Classe Shiratsuyu;Clase Shiratsuyu;Shiratsuyu-Klasse;Shiratsuyu-klasa;;Shiratsuyu-Klasse;;;X
MODEL_JAP_25_6;Kagero-class;Classe Kagero;Classe Kagero;Clase Kagero;Kagero-Klasse;Kagero-klasa;;Kagero-Klasse;;;X
MODEL_JAP_25_7;Akizuki-class;Classe Akizuki;Classe Akizuki;Clase Akizuki;Akizuki-Klasse;Akizuki-klasa;;Akizuki-Klasse;;;X
MODEL_JAP_25_8;Matsu-class;Classe Matsu;Classe Matsu;Clase Matsu;Matsu-Klasse;Matsu-klasa;;Matsu-Klasse;;;X
MODEL_JAP_25_9;Amatsukaze-class;Classe Amatsukaze;Classe Amatsukaze;Clase Amatsukaze;Amatsukaze-Klasse;Amatsukaze-klasa;;Amatsukaze-Klasse;;;X
MODEL_JAP_26_0;Akagi-class;Classe Akagi;Classe Akagi;Clase Akagi;Akagi-Klasse;Akagi-klasa;;Akagi-Klasse;;;X
MODEL_JAP_26_2;Soryu-class;Classe Soryu;Classe Soryu;Clase Soryu;Soryu-Klasse;Soryu-klasa;;Soryu-Klasse;;;X
MODEL_JAP_26_3;Shokaku-class;Classe Shokaku;Classe Shokaku;Clase Shokaku;Shokaku-Klasse;Shokaku-klasa;;Shokaku-Klasse;;;X
MODEL_JAP_26_4;Taiho-class;Classe Taiho;Classe Taiho;Clase Taiho;Taiho-Klasse;Taiho-klasa;;Taiho-Klasse;;;X
MODEL_JAP_26_5;Unryu-class;Classe Unryu;Classe Unryu;Clase Unryu;Unryu-Klasse;Unryu-klasa;;Unryu-Klasse;;;X
MODEL_JAP_27_0;Wakamiya-class;Classe Wakamiya;Classe Wakamiya;Clase Wakamiya;Wakamiya-Klasse;Wakamiya-klasa;;Wakamiya-Klasse;;;X
MODEL_JAP_27_2;Hosho-class;Classe Hosho;Classe Hosho;Clase Hosho;Hosho-Klasse;Hosho-klasa;;Hosho-Klasse;;;X
MODEL_JAP_27_3;Taiyo-class;Classe Taiyo;Classe Taiyo;Clase Taiyo;Taiyo-klasse;Taiyo-klasa;;Taiyo-klasse;;;X
MODEL_JAP_28_0;Type-VII-class;Classe Type-VII;Classe Type-VII;Clase Type-VII;Type-VII-Klasse;Type-VII-Klasse;;Type-VII-Klasse;;;X
MODEL_JAP_28_1;Kaichu I-class;Classe Kaichu I;Classe Kaichu I;Clase Kaichu I;Kaichu I-Klasse;Kaichu I-Klasse;;Kaichu I-Klasse;;;X
MODEL_JAP_28_2;KD1-boat-class;Classe KD1-boat;Classe KD1-boat;Clase KD1-boat;KD1-boot-Klasse;KD1-boat-Klasse;;KD1-boat-Klasse;;;X
MODEL_JAP_28_3;J1-boat-class;Classe J1-boat;Classe J1-boat;Clase J1-boat;J1-boot-Klasse;J1-boat-Klasse;;J1-boat-Klasse;;;X
MODEL_JAP_28_4;J3-class;Classe J3;Classe J3;Clase J3;J3-Klasse;J3-Klasse;;J3-Klasse;;;X
MODEL_JAP_28_5;Type D-class;Classe Type D;Classe Type D;Clase Tipo D;Type D-Klasse;Type D-klasa;;Type D-Klasse;;;X
MODEL_JAP_28_6;ST-boat-class;Classe ST-boat;Classe ST-boat;Clase ST-boat;ST-boat-Klasse;ST-boat-klasa;;ST-boat-Klasse;;;X
MODEL_JAP_28_7;Kuroshio-class;Classe Kuroshio;Classe Kuroshio;Clase Kuroshio;Kuroshio-Klasse;Kuroshio-klasa;;Kuroshio-Klasse;;;X
MODEL_JAP_28_8;Hayashio-class;Classe Hayashio;Classe Hayashio;Clase Hayashio;Hayashio-Klasse;Hayashio-klasa;;Hayashio-Klasse;;;X
MODEL_JAP_29_0;Junsen-gata class;Classe Junsen-gata;Classe Junsen-gata;Clase Junsen-gata;Junsen-gata Klasse;Junsen-gata klasa;;;;;X
MODEL_JAP_29_1;Junsen Otsu-gata class;Classe Junsen Otsu-gata;Classe Junsen Otsu-gata;Clase Junsen Otsu-gata;Junsen Otsu-gata Klasse;Junsen Otsu-gata-klasa;;;;;X
MODEL_JAP_29_2;Sen Toku class;Classe Sen Toku;Classe Sen Toku;Clase Sen Toku;Sen Toku Klasse;Sen Toku klasa;;;;;X
MODEL_JAP_30_1;1D-class AP;;;;;;;;;;x;
MODEL_JAP_30_3;Mayasan Maru-class APA;;;;;;;;;;x;
MODEL_JAP_30_4;3A-class APA;;;;;;;;;;x;
MODEL_JAP_30_5;Shinsu Maru-class LSD;;;;;;;;;;x;
MODEL_JAP_31_0;Ryujo-class;Classe Ryujo;Classe Ryujo;Clase Ryujo;Ryujo-Klasse;Ryujo-klasa;;Ryujo-Klasse;;;X
MODEL_JAP_31_1;Chitose-class;Classe Chitose;Classe Chitose;Clase Chitose;Chitose-klasse;Chitose-klasa;;Chitose-klasse;;;X
# USSR;;;;;;;;;;;X
# land brigades;;;;;;;;;;;X
BRIG_MODEL_SOV_1_0;Putilov 76.2mm M1900;Putilov 76.2mm M1900;Putilov 76.2mm M1900;Putilov 76.2mm M1900;Putilov 76.2mm M1900;Putilov 76.2mm M1900;;Putilov 76.2mm M1900;;;X
BRIG_MODEL_SOV_1_1;Putilov 76.2mm M1902;Putilov 76.2mm M1902;Putilov 76.2mm M1902;Putilov 76.2mm M1902;Putilov 76.2mm M1902;Putilov 76.2mm M1902;;Putilov 76.2mm M1902;;;X
BRIG_MODEL_SOV_1_2;Obuchov 15,2cm M1904;Obuchov 15,2cm M1904;Obuchov 15,2cm M1904;Obuchov 15,2cm M1904;Obuchov 15,2cm M1904;Obuchov 15,2cm M1904;;Obuchov 15,2cm M1904;;;X
BRIG_MODEL_SOV_1_3;10,7cm Howitzer M1910;10,7cm Howitzer M1910;10,7cm Howitzer M1910;10,7cm Howitzer M1910;10,7cm Howitzer M1910;10,7cm Howitzer M1910;;10,7cm Howitzer M1910;;;X
BRIG_MODEL_SOV_1_4;12,2cm Howitzer M1910;12,2cm Howitzer M1910;12,2cm Howitzer M1910;12,2cm Howitzer M1910;12,2cm Howitzer M1910;12,2cm Howitzer M1910;;12,2cm Howitzer M1910;;;X
BRIG_MODEL_SOV_1_5;;;;;;;;;;;X
BRIG_MODEL_SOV_1_6;;;;;;;;;;;X
BRIG_MODEL_SOV_1_7;;;;;;;;;;;X
BRIG_MODEL_SOV_1_8;7,62cm F22;7,62cm F22;7,62cm F22;7,62cm F22;7,62cm F22;7,62cm F22;;7,62cm F22;;;X
BRIG_MODEL_SOV_1_9;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;;12,2cm M1938 M-30;;;X
BRIG_MODEL_SOV_1_10;15,2cm M1937 ML-20;15,2cm M1937 ML-20;15,2cm M1937 ML-20;15,2cm M1937 ML-20;15,2cm M1937 ML-20;15,2cm M1937 ML-20;;15,2cm M1937 ML-20;;;X
BRIG_MODEL_SOV_1_11;20,3cm B-4;20,3cm B-4;20,3cm B-4;20,3cm B-4;20,3cm B-4;20,3cm B-4;;20,3cm B-4;;;X
BRIG_MODEL_SOV_1_12;;;;;;;;;;;X
BRIG_MODEL_SOV_1_13;;;;;;;;;;;X
BRIG_MODEL_SOV_2_0;KV-2;KV-2;KV-2;KV-2;KV-2;KV-2;;KV-2;;;X
BRIG_MODEL_SOV_2_1;SU-76;SU-76;SU-76;SU-76;SU-76;SU-76;;SU-76;;;X
BRIG_MODEL_SOV_2_2;SU-152;SU-152;SU-152;SU-152;SU-152;SU-152;;SU-152;;;X
BRIG_MODEL_SOV_2_3;ISU-152;ISU-152;ISU-152;ISU-152;ISU-152;ISU-152;;ISU-152;;;X
