path,kind,family,source,provenance,sha256
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-E.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,7322a2ba23939d677daefbd913f5b111f98036718ed72f45b38635754f409ed4
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-N.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,9836c4bf6b4cf6f973e8a47652ed6d8add999997c6fcc4d57eac8833f50bba04
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-NE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,09524e6e978a539bcb20986144b0153e53e297e36a943f17c32bd69d9fc79333
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-NW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,f96ae3aea89084c8b4e5af8bc2a31f0ab2e89b3942805acb991ea0c9e67c61a7
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-S.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,6213d257be808b03645995f786d770ab8dfe1551ef513b432af64b8bd6eeef87
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-SE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,f85eb183efa37b98471da624e2631d78e014ae06da6768033e02acf22be0261d
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-SW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,b28bd09d5a6e0f1f8d03ce22032b2f8564cec42d5c2921ce5bc28c7b1c389284
mod/gfx/map/units/T-CARRIER A-FIRE C-IND L-1 D-W.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,9638b1fa8190495d09851080cbdf61a8faf622d4571b67ec9cd21b729561a1c1
mod/gfx/map/units/T-CARRIER A-STAND C-IND L-1.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,ee1bba3a83f69652c83a14b6f79c4dcda9f394f1f1bfcab2fef8af25f8a74769
mod/gfx/map/units/T-CARRIER A-STAND C-IND.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,ee1bba3a83f69652c83a14b6f79c4dcda9f394f1f1bfcab2fef8af25f8a74769
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-E.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,59c33e61abd519963227073a87c277f4c236dc5a338283deaf6c587d9740933b
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-N.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,92094ccee6e603cb18b174350261e83b8eb1d75759cfb5a6cda18475068696d6
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-NE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,8712e301bd037b75c9e8ff4070bedc697ad486cf45ef0b8699e49b5dfadf0170
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-NW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,0cb31f274cdf14860f28960ec496013c9e69fd4dbd01d3b3392e125e008d8c9d
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-S.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,09ff197b42264d5f162a9679054afc8eb6de3c54aec5b7158acc88c7f854ebf2
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-SE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,dce48b0b2f89708e8f769c5b61f8cbd3886a8c03f9d2fba4db2d3538cc0da096
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-SW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,747e7edc158b84252b62c9f33a8e83726029ae7b02bf27c3750612f39f0ff829
mod/gfx/map/units/T-CARRIER A-WALK C-IND D-W.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,24b55f4c99fac20b7928d33bbbe4a5503507cf836df689270894c4a4fc374c2e
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-E.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,59c33e61abd519963227073a87c277f4c236dc5a338283deaf6c587d9740933b
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-N.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,92094ccee6e603cb18b174350261e83b8eb1d75759cfb5a6cda18475068696d6
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-NE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,8712e301bd037b75c9e8ff4070bedc697ad486cf45ef0b8699e49b5dfadf0170
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-NW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,0cb31f274cdf14860f28960ec496013c9e69fd4dbd01d3b3392e125e008d8c9d
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-S.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,09ff197b42264d5f162a9679054afc8eb6de3c54aec5b7158acc88c7f854ebf2
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-SE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,dce48b0b2f89708e8f769c5b61f8cbd3886a8c03f9d2fba4db2d3538cc0da096
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-SW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,747e7edc158b84252b62c9f33a8e83726029ae7b02bf27c3750612f39f0ff829
mod/gfx/map/units/T-CARRIER A-WALK C-IND L-1 D-W.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,24b55f4c99fac20b7928d33bbbe4a5503507cf836df689270894c4a4fc374c2e
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-E.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,d1b7499e1d8636bfe2ffb3043fff76e797a812727e166acebb2037ab7412531f
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-N.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,99c805d6c3ecfaa8a3c6262568569050ab640c89d872e922a959d88de3fe3aad
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-NE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,6b114d90707319666d96fce892301bd35a2c5e37b55acbaa18ffa23ceb1624e0
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-NW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,1e6c39d248a2916d7dafd66fedb7b18837d90a691080aaa918a47c32b705244f
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-S.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,cc5d38ae64dd219064960612799b17790099708911ba98cc9e5087ead0e50efd
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-SE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,8d00ab6fbaa609b9284d3f8fa1232b2a766bdbf30e9c17c734b290efccb41e55
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-SW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,2e4695d0a5a260ea41929e8f1d5898676757239dfd2b20fddf615772223f4e49
mod/gfx/map/units/T-CAS A-FIRE C-IND L-1 D-W.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,01c56e9a15c84e4e4385d0c5c8d903382b48949339f77413448b9956eb41d6ee
mod/gfx/map/units/T-CAS A-STAND C-IND L-1.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,84784dade8e6b6f156727fa5e8aad1144f14d281c9f4753eb660e2847ce39900
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-E.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,eb3eeb3c32eb263c197eb451e51dc644bd0718d6fe53f8c9b95f31484ebee534
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-N.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,2e6e4a409ac2f5cf936e8121c246bac17d82e10e8ba88d60fccdd48c93b71ab0
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-NE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,3184d75740ac4c2303d41da85f9b9e9ea446a41f2f75b175b255ce26f7080448
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-NW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,8851b7bf4b60dfc1f06e0e8375c0e76a90e0b815a949bcac9339bc38c52244f2
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-S.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,5a50b937f3799df28e9582187b747833297d24bfdf36210557b824314d798191
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-SE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,5d25f4a8d76a1750f2d2ef941a9d6b88eb230a9f1dda7adfd3023ffaed5626ae
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-SW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,f1fe3efea7c17f276b14cc7aa7d64f4204b387f7c49ce985c4dc0ac498b9cb21
mod/gfx/map/units/T-CAS A-WALK C-IND L-1 D-W.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,c2d0f4b80bae0b698bd1d697e4cdad53210197ccca473e04cf558052215067c2
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-E.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,29b4043e290888bad114729ed2e17ab93745249b45af3832724c02c25eee78ba
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-N.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,558d3afa83e3a7e79c34a270f2c4ac9a6bffeb02314dfa23b790b41765b935f6
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-NE.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,0d9f3366c73bceba5859f0544bda86329fdd1c74bf0e9bacc66a754c4912779f
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-NW.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,2c59d33261c6990a78984a79ea7fb17d4c58ceb5ffde6d03fc0a6d5bef5f3953
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-S.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,0df788f86dba35c9f195f63b4f10c4d2bc584b6d0e5bc0587d592038b0238288
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-SE.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,87cff96078c2d9bd0bb377f4805d6a9bb8db7f090f904767d192aed04d493d76
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-SW.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,9195d4bb6fe87e96a93f1bf47eceb8769b09d0085f13233909c3a97ac38968aa
mod/gfx/map/units/T-CAVALRY A-FIRE C-IND L-1 D-W.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,9b5ac284653747c36f957704ed3250fccba0f13f595c1df14a0e25c9a33962c6
mod/gfx/map/units/T-CAVALRY A-STAND C-IND L-1.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,8f736c90614112e28ea320aa3589eeb5242dea11fc7d2ae14f1d4110a623b413
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-E.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,8d4de4f5e9698faa7d5ee5d0666b78ae84860b66f36b9ab769679e23a8559f3e
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-N.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,91d60a6acda5e86fe79c0d685d73635acf123a4eb647906e6846318f9f23ae1e
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-NE.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,5594875a983116452c9f03c7ca7d605b40ac2b818f049cb64b1523f7ec2f18fe
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-NW.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,dc5ed2b41519a26702e39a5609ba880d19af3f30eadd98bdf0cfebd364423129
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-S.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,7735e00cd2ff598c081a9d3f1042921d02816b63e15555cbd7ccc00b8d919dd3
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-SE.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,b477339db10ade40d119e1f374a52583a51d3398a3740e3f816eab6ff91c1bb6
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-SW.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,008028a22dbf05fe92a46bc62bf31eda7b98867565f1c2550b5e88899a2aa444
mod/gfx/map/units/T-CAVALRY A-WALK C-IND L-1 D-W.spr,spr,cavalry,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=4,generated original India service sprite; not derived from another mod,36376cab8f985420f7803ed90dfd2d160fd7b24a6ce8e8a0bbaf0dc98c0b78c1
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-E.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,b90b9625d9e6d081dea5b70cb73f8007475d745967a0fe69c2a95592a43223df
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-N.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,7d8b94b31e376dfc9cc7c0b9d26317b506c729b782289184f19a74f897e1535e
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-NE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,9cd4e383d29012b9a904ba736b41dab946e21ea2f35113a499672de97acdef75
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-NW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,b51d8e1f2e32217bd5dd5bf16b1ae97dafedccc8484f7415d03e9bee41a50b33
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-S.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,f8a971343d97935e859d751839235884d64e38129c011b6ef59f7bef61226333
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-SE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,d050b73e2c6fdb7773062b5685ba74bd68f9a9b41732f8b487c17798e3ae80af
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-SW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,4299daaf78274e2a6276e3e3b93fc40f2cfd20d04d44179d8aa3596ecf728278
mod/gfx/map/units/T-d_05 A-FIRE C-IND L-1 D-W.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,192757bfaf75f09b5d187b5985752e480331f8d04108376548bdb7750d77371a
mod/gfx/map/units/T-d_05 A-STAND C-IND L-1.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,36a7506fa0642e7f7838ce6b47022803631ac0aa67c19b487b8604db26ee3fa2
mod/gfx/map/units/T-d_05 A-WALK C-IND L-1 D-E.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,4bdfad041784081f6f1da0df0ddf73e43a2eb1d62e50c7af84d8a2a61370857d
mod/gfx/map/units/T-d_05 A-WALK C-IND L-1 D-N.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,86e63429f6d42ae1df6e7f5fb0ba5ae90be8d8c03762b81ae47eb6e28dfdb734
